Batch Size,Trial #,Cache Size,Minimum Queue Size,Epoch,Node,Data Loading Time (s),GCP Loading Time (s),Cache Loading Time (s),Prefetch Comms Time (s),Data Loading Time Per Batch (ms),Number of Misses,Number of Accesses,Miss Rate,Epoch Run Time (s)
512,3,1024,256,1,3,84.190,64.140,13.540,0.120,3660.620,1221,11667,10.465%,224.420
512,3,1024,256,2,1,85.700,65.820,13.860,0.080,3726.030,1380,11667,11.828%,223.660
512,3,1024,256,2,2,82.410,63.460,13.230,0.080,3582.900,1311,11667,11.237%,223.660
512,3,1024,256,2,3,87.050,67.640,13.470,0.080,3784.830,1444,11667,12.377%,224.890
512,1,2048,512,1,1,83.180,63.380,13.730,0.080,3616.650,1390,11667,11.914%,222.720
512,1,2048,512,1,2,81.670,61.970,13.650,0.080,3550.930,1385,11667,11.871%,219.360
512,1,2048,512,1,3,81.160,61.360,13.700,0.080,3528.810,1395,11667,11.957%,219.360
512,1,2048,512,2,1,83.890,64.420,13.520,0.080,3647.200,1441,11667,12.351%,223.680
512,1,2048,512,2,2,79.410,59.800,13.610,0.080,3452.470,1490,11667,12.771%,220.560
512,1,2048,512,2,3,80.980,61.200,13.690,0.080,3520.930,1520,11667,13.028%,220.560
512,2,2048,512,1,1,80.430,60.330,13.940,0.090,3497.000,1338,11667,11.468%,219.360
512,2,2048,512,1,2,81.790,62.160,13.600,0.090,3555.950,1343,11667,11.511%,220.840
512,2,2048,512,1,3,80.760,61.360,13.510,0.080,3511.490,1295,11667,11.100%,220.840
512,2,2048,512,2,1,83.040,63.080,13.810,0.080,3610.420,1550,11667,13.285%,220.560
512,2,2048,512,2,2,80.200,60.780,13.460,0.080,3486.760,1372,11667,11.760%,221.750
512,2,2048,512,2,3,79.960,60.260,13.730,0.080,3476.740,1404,11667,12.034%,221.750
512,3,2048,512,1,1,82.740,62.860,13.760,0.090,3597.560,1351,11667,11.580%,220.840
512,3,2048,512,1,2,82.770,62.830,13.840,0.090,3598.610,1359,11667,11.648%,222.720
512,3,2048,512,1,3,81.460,61.900,13.580,0.080,3541.530,1358,11667,11.640%,222.720
512,3,2048,512,2,1,82.050,62.360,13.690,0.080,3567.560,1403,11667,12.025%,221.740
512,3,2048,512,2,2,83.320,63.660,13.630,0.080,3622.610,1407,11667,12.060%,223.680
512,3,2048,512,2,3,84.040,64.410,13.620,0.080,3653.760,1458,11667,12.497%,223.680
512,1,512,256,1,1,307.047,285.753,14.027,0.093,13349.872,5467,11667,46.859%,455.248
512,1,512,256,1,2,309.037,287.062,14.427,0.092,13436.412,5412,11667,46.387%,455.251
512,1,512,256,1,3,308.112,286.932,14.028,0.091,13396.170,5504,11667,47.176%,455.248
512,1,512,256,2,1,299.572,278.236,14.122,0.086,13024.888,5362,11667,45.959%,452.435
512,1,512,256,2,2,301.605,281.867,13.096,0.088,13113.265,5426,11667,46.507%,452.437
512,1,512,256,2,3,304.253,283.285,13.881,0.089,13228.371,5452,11667,46.730%,452.435
512,2,512,256,1,1,315.015,293.536,14.125,0.087,13696.312,5491,11667,47.064%,457.343
512,2,512,256,1,2,308.630,289.180,12.892,0.086,13418.696,5450,11667,46.713%,457.342
512,2,512,256,1,3,311.972,291.035,13.867,0.088,13564.004,5462,11667,46.816%,457.342
512,2,512,256,2,1,313.868,293.787,13.344,0.087,13646.449,5527,11667,47.373%,457.356
512,2,512,256,2,2,310.678,291.793,12.564,0.087,13507.738,5571,11667,47.750%,457.356
512,2,512,256,2,3,307.820,288.022,13.241,0.090,13383.463,5460,11667,46.799%,457.357
512,3,512,256,1,1,313.796,294.511,12.901,0.088,13643.320,5540,11667,47.484%,460.630
512,3,512,256,1,2,314.267,295.529,12.465,0.087,13663.801,5531,11667,47.407%,460.634
512,3,512,256,1,3,311.214,291.714,12.976,0.088,13531.060,5529,11667,47.390%,460.631
512,3,512,256,2,1,301.267,282.121,12.823,0.090,13098.562,5402,11667,46.302%,451.427
512,3,512,256,2,2,306.017,286.801,12.788,0.089,13305.071,5507,11667,47.202%,451.428
512,3,512,256,2,3,302.815,283.345,13.047,0.093,13165.880,5385,11667,46.156%,451.428
512,1,1024,512,1,1,85.090,65.390,13.790,0.080,3699.520,1231,11667,10.551%,223.470
512,1,1024,512,1,2,82.510,63.090,13.470,0.080,3587.510,1236,11667,10.594%,221.110
512,1,1024,512,1,3,84.420,64.900,13.510,0.080,3670.400,1248,11667,10.697%,223.480
512,1,1024,512,2,1,83.600,63.930,13.790,0.080,3634.710,1370,11667,11.743%,222.620
512,1,1024,512,2,2,81.390,62.320,13.260,0.080,3538.750,1322,11667,11.331%,221.870
512,1,1024,512,2,3,84.180,64.690,13.500,0.090,3660.020,1378,11667,11.811%,222.610
512,2,1024,512,1,1,84.330,64.660,13.740,0.080,3666.450,1276,11667,10.937%,229.600
512,2,1024,512,1,2,83.010,64.110,13.160,0.080,3609.000,1281,11667,10.980%,229.600
512,2,1024,512,1,3,91.260,71.460,13.720,0.090,3967.730,1397,11667,11.974%,229.610
512,2,1024,512,2,1,82.850,63.270,13.680,0.080,3602.060,1355,11667,11.614%,222.110
512,2,1024,512,2,2,80.010,61.430,12.930,0.080,3478.580,1297,11667,11.117%,222.110
512,2,1024,512,2,3,83.940,64.400,13.590,0.080,3649.370,1373,11667,11.768%,222.100
512,3,1024,512,1,1,81.360,61.880,13.540,0.080,3537.300,1251,11667,10.723%,221.110
512,3,1024,512,1,2,84.520,65.140,13.470,0.080,3674.780,1231,11667,10.551%,223.480
512,3,1024,512,1,3,82.740,63.200,13.500,0.080,3597.310,1284,11667,11.005%,221.110
512,3,1024,512,2,1,82.790,63.290,13.650,0.080,3599.530,1320,11667,11.314%,221.870
512,3,1024,512,2,2,85.930,66.300,13.650,0.080,3736.050,1387,11667,11.888%,222.610
512,3,1024,512,2,3,82.890,63.280,13.670,0.080,3604.000,1399,11667,11.991%,221.870
512,1,2048,1024,1,1,39.910,16.430,17.020,0.120,1735.060,269,11667,2.306%,180.370
512,1,2048,1024,1,2,39.750,16.500,16.580,0.110,1728.470,254,11667,2.177%,180.370
512,1,2048,1024,1,3,39.850,15.830,17.260,0.100,1732.550,237,11667,2.031%,180.230
512,1,2048,1024,2,1,44.540,21.400,16.650,0.110,1936.410,380,11667,3.257%,185.760
512,1,2048,1024,2,2,44.780,20.920,17.130,0.100,1947.100,384,11667,3.291%,185.760
512,1,2048,1024,2,3,43.870,19.940,17.330,0.110,1907.320,350,11667,3.000%,183.670
512,2,2048,1024,1,1,39.550,16.660,16.450,0.110,1719.600,273,11667,2.340%,180.230
512,2,2048,1024,1,2,39.930,16.510,16.200,0.140,1736.100,246,11667,2.109%,182.460
512,2,2048,1024,1,3,38.070,15.490,16.290,0.110,1655.360,242,11667,2.074%,180.370
512,2,2048,1024,2,1,43.190,19.420,17.170,0.100,1877.780,358,11667,3.068%,183.670
512,2,2048,1024,2,2,42.740,19.790,16.470,0.100,1858.220,366,11667,3.137%,185.080
512,2,2048,1024,2,3,41.360,18.510,16.350,0.090,1798.330,343,11667,2.940%,185.760
512,3,2048,1024,1,1,40.740,16.950,16.840,0.140,1771.290,245,11667,2.100%,182.460
512,3,2048,1024,1,2,37.840,15.070,16.440,0.100,1645.210,252,11667,2.160%,180.230
512,3,2048,1024,1,3,38.850,15.940,16.180,0.120,1689.200,222,11667,1.903%,182.440
512,3,2048,1024,2,1,43.160,20.100,16.510,0.100,1876.640,379,11667,3.248%,185.070
512,3,2048,1024,2,2,41.450,18.620,16.390,0.110,1802.370,341,11667,2.923%,183.670
512,3,2048,1024,2,3,44.610,20.770,17.180,0.100,1939.560,388,11667,3.326%,185.070
512,1,512,384,1,1,300.980,280.310,13.660,0.090,13086.030,5389,11667,46.190%,453.920
512,1,512,384,1,2,305.890,285.650,13.470,0.090,13299.460,5475,11667,46.927%,454.210
512,1,512,384,1,3,304.380,284.730,13.040,0.090,13233.760,5508,11667,47.210%,453.920
512,1,512,384,2,1,290.540,270.070,13.520,0.090,12632.210,5380,11667,46.113%,437.620
512,1,512,384,2,2,290.020,269.620,13.640,0.090,12609.600,5427,11667,46.516%,436.130
512,1,512,384,2,3,283.800,264.120,13.150,0.090,12338.970,5336,11667,45.736%,437.620
512,2,512,384,1,1,295.730,276.560,12.750,0.080,12857.690,5366,11667,45.993%,455.460
512,2,512,384,1,2,298.410,277.950,13.600,0.090,12974.440,5432,11667,46.559%,453.930
512,2,512,384,1,3,303.640,283.920,13.160,0.090,13201.870,5485,11667,47.013%,455.460
512,2,512,384,2,1,304.040,283.540,13.660,0.090,13219.170,5407,11667,46.344%,462.160
512,2,512,384,2,2,294.380,274.190,13.500,0.090,12799.190,5546,11667,47.536%,437.620
512,2,512,384,2,3,306.730,287.010,13.240,0.090,13335.890,5459,11667,46.790%,462.160
512,3,512,384,1,1,294.410,275.250,12.820,0.090,12800.420,5334,11667,45.719%,454.200
512,3,512,384,1,2,303.690,283.410,13.500,0.090,13203.930,5409,11667,46.362%,455.460
512,3,512,384,1,3,305.910,285.780,13.490,0.080,13300.400,5443,11667,46.653%,454.200
512,3,512,384,2,1,290.730,271.310,12.980,0.080,12640.470,5403,11667,46.310%,436.130
512,3,512,384,2,2,315.120,293.920,14.040,0.090,13701.060,5465,11667,46.842%,462.160
512,3,512,384,2,3,283.580,263.530,13.460,0.090,12329.630,5270,11667,45.170%,436.130
512,1,1024,768,1,1,88.520,65.230,16.400,0.100,3848.790,1289,11667,11.048%,229.660
512,1,1024,768,1,2,90.350,66.910,16.630,0.110,3928.270,1305,11667,11.185%,229.660
512,1,1024,768,1,3,94.050,70.670,16.470,0.120,4089.200,1405,11667,12.043%,260.790
512,1,1024,768,2,1,93.370,70.360,16.260,0.090,4059.360,1473,11667,12.625%,255.480
512,1,1024,768,2,2,85.050,62.090,16.240,0.100,3697.920,1342,11667,11.503%,255.480
512,1,1024,768,2,3,85.130,61.970,16.300,0.120,3701.250,1340,11667,11.485%,233.500
512,2,1024,768,1,1,88.160,65.010,16.360,0.100,3832.930,1286,11667,11.023%,252.800
512,2,1024,768,1,2,92.420,68.920,16.620,0.110,4018.170,1373,11667,11.768%,260.790
512,2,1024,768,1,3,95.070,71.360,16.810,0.110,4133.360,1455,11667,12.471%,252.800
512,2,1024,768,2,1,84.350,61.240,16.420,0.100,3667.340,1332,11667,11.417%,249.920
512,2,1024,768,2,2,84.630,61.380,16.540,0.090,3679.520,1352,11667,11.588%,233.500
512,2,1024,768,2,3,87.660,64.800,16.160,0.100,3811.140,1369,11667,11.734%,249.920
512,3,1024,768,1,1,89.770,66.080,16.860,0.110,3903.180,1270,11667,10.885%,260.790
512,3,1024,768,1,2,90.140,66.870,16.550,0.100,3919.290,1355,11667,11.614%,252.810
512,3,1024,768,1,3,88.320,64.790,16.690,0.130,3840.010,1296,11667,11.108%,229.660
512,3,1024,768,2,1,93.840,70.540,16.500,0.100,4080.210,1556,11667,13.337%,233.490
512,3,1024,768,2,2,90.630,66.820,16.940,0.110,3940.470,1456,11667,12.480%,249.920
512,3,1024,768,2,3,84.690,61.100,16.750,0.110,3682.000,1345,11667,11.528%,255.480
512,1,2048,1536,1,1,66.380,42.210,17.410,0.110,2886.100,759,11667,6.506%,205.980
512,1,2048,1536,1,2,39.120,14.830,17.590,0.100,1700.930,240,11667,2.057%,205.250
512,1,2048,1536,1,3,60.460,36.450,17.200,0.100,2628.480,611,11667,5.237%,205.980
512,1,2048,1536,2,1,69.660,45.690,17.000,0.100,3028.580,875,11667,7.500%,209.500
512,1,2048,1536,2,2,44.170,19.910,17.510,0.100,1920.460,362,11667,3.103%,209.210
512,1,2048,1536,2,3,43.220,19.620,16.980,0.100,1879.210,366,11667,3.137%,209.500
512,2,2048,1536,1,1,57.130,32.560,17.550,0.090,2483.960,601,11667,5.151%,196.300
512,2,2048,1536,1,2,37.580,14.320,16.630,0.100,1633.810,224,11667,1.920%,205.980
512,2,2048,1536,1,3,38.900,14.490,17.600,0.100,1691.510,229,11667,1.963%,196.290
512,2,2048,1536,2,1,66.920,42.970,17.090,0.110,2909.590,869,11667,7.448%,206.620
512,2,2048,1536,2,2,43.330,19.770,16.820,0.110,1883.750,386,11667,3.308%,209.500
512,2,2048,1536,2,3,48.810,23.790,17.920,0.100,2122.280,493,11667,4.226%,206.630
512,3,2048,1536,1,1,64.780,41.410,16.820,0.110,2816.370,680,11667,5.828%,205.250
512,3,2048,1536,1,2,37.850,14.190,17.110,0.120,1645.560,227,11667,1.946%,196.290
512,3,2048,1536,1,3,63.130,40.580,16.000,0.090,2744.930,747,11667,6.403%,205.250
512,3,2048,1536,2,1,42.970,19.200,17.100,0.100,1868.250,359,11667,3.077%,209.220
512,3,2048,1536,2,2,41.680,18.120,16.900,0.100,1812.180,349,11667,2.991%,206.630
512,3,2048,1536,2,3,67.080,44.180,16.330,0.090,2916.510,830,11667,7.114%,209.220
512,1,3072,768,1,1,38.88955593,15.15168905,16.71432304,0.1491091251,1690.850258,232,11667,1.989%,183.6921475
512,1,3072,768,1,2,38.65009165,15.62367535,16.19426155,0.1378822327,1680.438767,235,11667,2.014%,183.729001
512,1,3072,768,1,3,42.00674033,17.58731914,17.16473985,0.1414060593,1826.380014,267,11667,2.289%,183.7530541
512,1,3072,768,2,1,43.57032847,20.41924644,16.48248339,0.09533238411,1894.362108,429,11667,3.677%,187.419538
512,1,3072,768,2,2,44.58209038,21.34569192,16.5874474,0.1126587391,1938.351756,405,11667,3.471%,187.4178588
512,1,3072,768,2,3,46.26030946,22.20659685,17.22740555,0.1352398396,2011.317803,464,11667,3.977%,187.4187901
512,2,3072,768,1,1,37.80293775,14.45228195,16.84355736,0.09922218323,1643.605989,278,11667,2.383%,181.6462379
512,2,3072,768,1,2,38.8405447,15.63945484,16.56920004,0.1102006435,1688.719335,279,11667,2.391%,181.6456337
512,2,3072,768,1,3,42.07476449,17.67139101,17.42842412,0.1383244991,1829.337587,331,11667,2.837%,181.645654
512,2,3072,768,2,1,43.06585574,20.07511878,16.46076536,0.09119343758,1872.428511,447,11667,3.831%,186.2645667
512,2,3072,768,2,2,43.42291212,20.00346994,16.73877788,0.1264102459,1887.952701,440,11667,3.771%,186.2656178
512,2,3072,768,2,3,45.76852059,21.40387559,17.43019605,0.1304690838,1989.935678,478,11667,4.097%,186.265162
512,3,3072,768,1,1,38.17949724,15.22866321,16.45172477,0.09087657928,1659.978141,255,11667,2.186%,180.7222116
512,3,3072,768,1,2,38.24478364,14.92229342,16.72260451,0.1173903942,1662.81668,272,11667,2.331%,180.7211864
512,3,3072,768,1,3,41.32154179,17.01802444,17.40461135,0.1175327301,1796.588773,315,11667,2.700%,180.7223508
512,3,3072,768,2,1,43.28596115,19.61350155,16.99334359,0.0957493782,1881.998311,427,11667,3.660%,186.8635812
512,3,3072,768,2,2,44.15685344,20.55906916,16.99201274,0.1053407192,1919.863193,438,11667,3.754%,186.8648231
512,3,3072,768,2,3,45.36381793,21.28973031,17.18463802,0.1218261719,1972.33991,449,11667,3.848%,186.8641994
512,1,3072,1536,1,1,39.1101234,14.97951531,17.3718164,0.1142272949,1700.440148,242,11667,2.074%,180.0388224
512,1,3072,1536,1,2,39.42235708,14.85671854,17.73207903,0.1310870647,1714.015525,237,11667,2.031%,180.0397024
512,1,3072,1536,1,3,40.38094759,15.08020592,18.29136205,0.1396520138,1755.693373,238,11667,2.040%,180.0420163
512,1,3072,1536,2,1,44.07180023,20.73931241,16.5970726,0.1220676899,1916.165227,451,11667,3.866%,187.3980904
512,1,3072,1536,2,2,44.33792448,20.74323416,16.87007856,0.1222453117,1927.735847,451,11667,3.866%,187.397737
512,1,3072,1536,2,3,46.65402198,21.59056449,17.94709229,0.1188230515,2028.435738,442,11667,3.788%,187.3974295
512,2,3072,1536,1,1,38.40127015,14.92254353,16.92286682,0.1059134007,1669.620441,279,11667,2.391%,180.0187881
512,2,3072,1536,1,2,39.20297956,14.87710142,17.44538641,0.1292726994,1704.477372,265,11667,2.271%,180.0222566
512,2,3072,1536,1,3,39.7071619,14.7033546,18.02336621,0.1517882347,1726.398344,262,11667,2.246%,180.0202103
512,2,3072,1536,2,1,44.48951817,20.13978457,17.39662457,0.1005649567,1934.326877,464,11667,3.977%,185.8962615
512,2,3072,1536,2,2,42.34589577,19.04885411,16.54595852,0.1104667187,1841.125903,461,11667,3.951%,185.8961945
512,2,3072,1536,2,3,44.77464437,20.01070952,17.68630838,0.1202645302,1946.723668,503,11667,4.311%,185.8956759
512,3,3072,1536,1,1,38.58305454,14.66125345,17.3295784,0.1283037663,1677.524111,274,11667,2.349%,178.9946048
512,3,3072,1536,1,2,38.64439559,14.81194139,17.04573226,0.1356070042,1680.191113,274,11667,2.349%,178.9980023
512,3,3072,1536,1,3,38.85348034,14.7245872,17.42228246,0.1252892017,1689.281754,259,11667,2.220%,178.9957969
512,3,3072,1536,2,1,43.9918437,19.99504828,17.1018486,0.1194646358,1912.688857,483,11667,4.140%,185.9722764
512,3,3072,1536,2,2,43.0150342,19.96427107,16.43200397,0.1225502491,1870.218878,474,11667,4.063%,185.9720562
512,3,3072,1536,2,3,45.28108859,20.92191982,17.48602939,0.1205766201,1968.742982,449,11667,3.848%,185.9724119
512,1,3072,2304,1,1,90.16741371,67.68918276,16.04436302,0.1183018684,3920.322335,1170,11667,10.028%,268.4045482
512,1,3072,2304,1,2,112.4702389,90.1276207,15.66879725,0.1225244999,4890.010388,1523,11667,13.054%,268.406122
512,1,3072,2304,1,3,102.9684751,79.11846352,16.91388083,0.1630749702,4476.890222,1335,11667,11.443%,268.4049282
512,1,3072,2304,2,1,90.98200154,69.25565696,15.31235576,0.109495163,3955.739198,1322,11667,11.331%,287.7873869
512,1,3072,2304,2,2,123.479723,100.7832539,15.88873816,0.1290097237,5368.683608,1849,11667,15.848%,287.7848463
512,1,3072,2304,2,3,142.7123981,118.9349177,16.6108737,0.1146593094,6204.886872,2191,11667,18.779%,287.7863286
512,2,3072,2304,1,1,113.1785047,90.13286567,16.23083854,0.1128361225,4920.804552,1845,11667,15.814%,255.2557213
512,2,3072,2304,1,2,91.15881634,68.55022049,15.86665821,0.1333663464,3963.426797,1360,11667,11.657%,255.2552547
512,2,3072,2304,1,3,92.48861766,68.88140059,16.71289349,0.1184725761,4021.244246,1368,11667,11.725%,255.2543669
512,2,3072,2304,2,1,100.2851887,76.75022078,16.69168758,0.1043488979,4360.225595,1555,11667,13.328%,240.564661
512,2,3072,2304,2,2,99.39621186,77.03806186,15.85888171,0.1123738289,4321.574429,1555,11667,13.328%,240.5663927
512,2,3072,2304,2,3,53.29727769,29.76872182,16.87191129,0.1124603748,2317.272943,587,11667,5.031%,240.5649242
512,3,3072,2304,1,1,41.68062067,19.05110431,16.34169912,0.09341669083,1812.200899,313,11667,2.683%,198.5140474
512,3,3072,2304,1,2,55.48811436,32.49728227,16.3974216,0.140430212,2412.526711,603,11667,5.168%,198.5153301
512,3,3072,2304,1,3,58.58910012,34.8949697,16.93737245,0.1170845032,2547.352179,655,11667,5.614%,198.5153966
512,3,3072,2304,2,1,73.39754987,50.84847927,16.00782156,0.1062934399,3191.19782,1030,11667,8.828%,260.4108138
512,3,3072,2304,2,2,98.15071011,74.51932812,16.79589629,0.1144034863,4267.422179,1491,11667,12.780%,260.4103994
512,3,3072,2304,2,3,98.38650537,74.67023611,16.69001818,0.1318144798,4277.674146,1500,11667,12.857%,260.4093523
512,1,4096,0,1,1,135.570,115.580,13.200,0.130,5894.370,2142,11667,18.359%,275.450
512,1,4096,0,1,2,136.820,117.520,13.150,0.080,5948.770,2319,11667,19.877%,275.390
512,1,4096,0,1,3,134.100,114.970,12.780,0.110,5830.320,2100,11667,17.999%,275.450
512,1,4096,0,2,1,136.020,117.190,12.830,0.080,5913.980,2359,11667,20.219%,275.390
512,1,4096,0,2,2,136.320,116.680,13.140,0.110,5926.890,2222,11667,19.045%,275.450
512,1,4096,0,2,3,136.840,117.520,13.220,0.080,5949.710,2312,11667,19.817%,275.400
512,2,4096,0,1,1,134.320,114.910,13.210,0.090,5840.020,2206,11667,18.908%,272.690
512,2,4096,0,1,2,134.650,115.220,13.180,0.090,5854.270,2185,11667,18.728%,272.690
512,2,4096,0,1,3,136.830,117.410,13.270,0.080,5949.150,2308,11667,19.782%,276.830
512,2,4096,0,2,1,137.830,118.600,13.140,0.080,5992.600,2283,11667,19.568%,276.830
512,2,4096,0,2,2,133.780,114.860,12.880,0.080,5816.460,2192,11667,18.788%,272.690
512,2,4096,0,2,3,137.110,118.300,12.870,0.080,5961.320,2290,11667,19.628%,276.830
512,3,4096,0,1,1,134.520,115.230,13.150,0.090,5848.570,2112,11667,18.102%,272.980
512,3,4096,0,1,2,137.600,118.160,13.280,0.080,5982.810,2255,11667,19.328%,278.810
512,3,4096,0,1,3,134.040,115.250,12.800,0.080,5827.890,2126,11667,18.222%,272.980
512,3,4096,0,2,1,135.690,116.370,13.180,0.080,5899.680,2126,11667,18.222%,272.980
512,3,4096,0,2,2,139.250,120.080,13.030,0.080,6054.330,2237,11667,19.174%,278.810
512,3,4096,0,2,3,138.970,119.780,13.080,0.080,6042.380,2273,11667,19.482%,278.810
512,1,4096,1024,1,1,37.360,14.560,16.420,0.100,1624.520,232,11667,1.989%,177.380
512,1,4096,1024,1,2,44.900,21.980,16.420,0.100,1952.120,440,11667,3.771%,186.920
512,1,4096,1024,1,3,37.550,14.600,16.440,0.090,1632.650,248,11667,2.126%,177.380
512,1,4096,1024,2,1,44.310,21.090,16.580,0.090,1926.460,429,11667,3.677%,186.930
512,1,4096,1024,2,2,37.050,14.600,16.110,0.080,1610.750,247,11667,2.117%,177.380
512,1,4096,1024,2,3,45.270,21.800,16.650,0.080,1968.450,473,11667,4.054%,186.920
512,2,4096,1024,1,1,37.270,14.400,16.410,0.110,1620.480,270,11667,2.314%,177.420
512,2,4096,1024,1,2,45.360,21.360,17.210,0.110,1972.100,476,11667,4.080%,185.250
512,2,4096,1024,1,3,37.920,15.150,16.320,0.080,1648.650,266,11667,2.280%,177.420
512,2,4096,1024,2,1,36.920,14.130,16.430,0.090,1605.200,232,11667,1.989%,177.420
512,2,4096,1024,2,2,44.030,20.730,16.620,0.090,1914.150,455,11667,3.900%,185.250
512,2,4096,1024,2,3,43.280,19.890,16.820,0.090,1881.940,464,11667,3.977%,185.250
512,3,4096,1024,1,1,38.630,14.960,17.130,0.110,1679.550,253,11667,2.169%,178.200
512,3,4096,1024,1,2,43.980,20.400,16.820,0.100,1911.960,428,11667,3.668%,187.060
512,3,4096,1024,1,3,36.910,14.390,16.100,0.080,1604.950,236,11667,2.023%,178.200
512,3,4096,1024,2,1,37.620,14.490,16.660,0.090,1635.460,240,11667,2.057%,178.210
512,3,4096,1024,2,2,43.140,20.140,16.410,0.080,1875.650,413,11667,3.540%,187.060
512,3,4096,1024,2,3,46.340,22.440,17.290,0.090,2014.990,439,11667,3.763%,187.060
512,1,4096,2048,1,1,41.930,19.260,16.310,0.090,1822.900,329,11667,2.820%,182.460
512,1,4096,2048,1,2,42.650,19.640,16.480,0.100,1854.520,358,11667,3.068%,182.460
512,1,4096,2048,1,3,43.050,19.550,16.870,0.110,1871.890,347,11667,2.974%,182.460
512,1,4096,2048,2,1,55.910,33.220,16.050,0.090,2430.800,688,11667,5.897%,198.130
512,1,4096,2048,2,2,55.250,31.840,16.650,0.100,2402.320,661,11667,5.666%,198.130
512,1,4096,2048,2,3,55.820,33.010,16.300,0.090,2427.090,672,11667,5.760%,198.130
512,2,4096,2048,1,1,42.050,19.210,16.400,0.100,1828.120,318,11667,2.726%,182.540
512,2,4096,2048,1,2,54.210,31.270,16.360,0.100,2357.040,690,11667,5.914%,195.410
512,2,4096,2048,1,3,42.800,19.970,16.380,0.110,1860.740,332,11667,2.846%,182.540
512,2,4096,2048,2,1,54.790,31.550,16.590,0.090,2382.120,707,11667,6.060%,195.420
512,2,4096,2048,2,2,42.330,19.340,16.400,0.100,1840.410,310,11667,2.657%,182.540
512,2,4096,2048,2,3,53.550,30.570,16.270,0.090,2328.190,644,11667,5.520%,195.420
