Batch Size,Fetch Size,Trial #,Cache Size,Epoch,Node,Data Loading Time (s),Data Loading Time Per Batch (ms),Number of Misses,Number of Accesses,Miss Rate,Epoch Run Time (s)
512,768,2,N/A,1,1,200.883791685104,7174.42113161087,3954,14000,0.2824285714285714,211.354422569274
512,768,2,N/A,1,2,203.089598894119,7253.19996050425,3959,14000,0.2827857142857143,211.354861021041
512,768,2,N/A,1,3,204.070955514907,7288.2484112467,3968,14000,0.2834285714285714,211.354271888732
512,768,2,N/A,2,1,190.41891002655,6285.55225474493,3739,14000,0.26707142857142857,190.41891002655
512,768,2,N/A,2,2,190.419350147247,6371.35600192206,3767,14000,0.2690714285714286,190.419350147247
512,768,2,N/A,2,3,190.419528245925,6485.79186201095,3899,14000,0.2785,190.419528245925
512,768,3,N/A,1,1,199.136968135833,7112.03457627977,4127,14000,0.29478571428571426,208.080505132675
512,768,3,N/A,1,2,200.338376998901,7154.94203567504,4200,14000,0.3,208.079952955245
512,768,3,N/A,1,3,201.594743728637,7199.81227602277,4199,14000,0.29992857142857143,208.079793453216
512,768,3,N/A,2,1,177.341277599334,6333.61705711909,3916,14000,0.2797142857142857,190.643533229827
512,768,3,N/A,2,2,178.239403486251,6365.69298165185,3967,14000,0.28335714285714286,190.643312454223
512,768,3,N/A,2,3,180.868682622909,6459.59580796105,4023,14000,0.28735714285714287,190.642988443374
512,1024,1,N/A,1,1,164.688876628875,5881.74559388841,3364,14000,0.2402857142857143,171.137502670288
512,1024,1,N/A,1,2,165.414542913436,5907.66224690846,3437,14000,0.2455,171.137667417526
512,1024,1,N/A,1,3,163.760947465896,5848.60526663916,3379,14000,0.24135714285714285,171.137407541275
512,1024,1,N/A,2,1,149.336655139923,5333.45196928296,3433,14000,0.24521428571428572,155.253180265426
512,1024,1,N/A,2,2,149.110088348388,5325.36029815673,3387,14000,0.24192857142857144,155.252649545669
512,1024,1,N/A,2,3,148.067595481872,5288.12841006687,3382,14000,0.24157142857142858,155.253051042556
512,1024,2,N/A,1,1,170.740105867385,6097.8609238352,3004,14000,0.21457142857142858,179.377047300338
512,1024,2,N/A,1,2,171.393432855606,6121.19403055736,2979,14000,0.21278571428571427,179.343506097793
512,1024,2,N/A,1,3,170.228389501571,6079.58533934184,2971,14000,0.21221428571428572,179.332913160324
512,1024,2,N/A,2,1,156.530308246612,5590.36815166473,2625,14000,0.1875,164.522932767868
512,1024,2,N/A,2,2,157.953737974166,5641.20492764881,2637,14000,0.18835714285714286,164.522696018219
512,1024,2,N/A,2,3,158.277055740356,5652.75199072701,2651,14000,0.18935714285714286,164.522954463958
512,1024,3,N/A,1,1,164.527657985687,5875.98778520311,3262,14000,0.233,173.901155471801
512,1024,3,N/A,1,2,167.5393140316,5983.54692970003,3252,14000,0.2322857142857143,173.901674747467
512,1024,3,N/A,1,3,168.13983130455,6004.9939751625,3205,14000,0.22892857142857143,173.902401685714
512,1024,3,N/A,2,1,153.158284902572,5469.93874652045,2944,14000,0.2102857142857143,161.3369743824
512,1024,3,N/A,2,2,154.570895433425,5520.38912262235,2994,14000,0.21385714285714286,161.337256193161
512,1024,3,N/A,2,3,154.082672595977,5502.95259271349,2991,14000,0.21364285714285713,161.33689379692
512,1280,1,N/A,1,1,145.569224834442,5198.90088694436,2791,14000,0.19935714285714284,152.702588796615
512,1280,1,N/A,1,2,144.330451488494,5154.65898173196,2747,14000,0.1962142857142857,152.511568784713
512,1280,1,N/A,1,3,142.066008806228,5073.78602879388,2712,14000,0.19371428571428573,152.580917119979
512,1280,1,N/A,2,1,123.118449449539,4397.08748034068,2525,14000,0.18035714285714285,131.329331874847
512,1280,1,N/A,2,2,120.832551002502,4315.44825008937,2484,14000,0.17742857142857144,131.330557823181
512,1280,1,N/A,2,3,121.154472827911,4326.94545813969,2502,14000,0.17871428571428571,131.329439163208
512,1280,2,N/A,1,1,145.02384352684,5179.42298310143,2817,14000,0.2012142857142857,151.420190572738
512,1280,2,N/A,1,2,144.455319166183,5159.11854164941,2770,14000,0.19785714285714287,151.420407295227
