Batch Size,Fetch Size,Trial #,Cache Size,Epoch,Node,Data Loading Time (s),Data Loading Time Per Batch (ms),Number of Misses,Number of Accesses,Miss Rate,Epoch Run Time (s)
1024,1024,1,1024,1,2,169.297392606735,12092.670900481,3151,14000,0.22507142857142856,175.371000528335
1024,1024,1,1024,1,3,169.847519159317,12131.9656542369,3144,14000,0.22457142857142856,175.370733022689
1024,1024,1,1024,2,1,169.193273067474,12085.2337905338,3254,14000,0.23242857142857143,178.883362531662
1024,1024,1,1024,2,2,170.566614866256,12183.329633304,3335,14000,0.2382142857142857,178.8767786026
1024,1024,1,1024,2,3,172.488704681396,12320.6217629568,3286,14000,0.2347142857142857,178.88390135765
1024,1024,2,1024,1,1,166.334695100784,11881.049650056,2985,14000,0.21321428571428572,176.295742034912
1024,1024,2,1024,1,2,168.580662250518,12041.475875037,3065,14000,0.21892857142857142,176.295479774475
1024,1024,2,1024,1,3,171.235107183456,12231.0790845326,3140,14000,0.22428571428571428,176.295443058013
1024,1024,2,1024,2,1,170.554805755615,12182.486125401,3250,14000,0.23214285714285715,179.368217468261
1024,1024,2,1024,2,2,170.489367485046,12177.8119632175,3101,14000,0.2215,179.368925094604
1024,1024,2,1024,2,3,171.493050575256,12249.5036125183,3247,14000,0.23192857142857143,179.368399858474
1024,1024,3,1024,1,1,167.765862703323,11983.2759073802,2991,14000,0.21364285714285713,176.457799911499
1024,1024,3,1024,1,2,170.421669721603,12172.9764086859,2991,14000,0.21364285714285713,176.457806587219
1024,1024,3,1024,1,3,170.806016921997,12200.4297801426,2961,14000,0.2115,176.457559823989
1024,1024,3,1024,2,1,166.783025979995,11913.0732842854,3197,14000,0.22835714285714287,180.649178743362
1024,1024,3,1024,2,2,173.641151189804,12402.9393707002,3225,14000,0.23035714285714284,180.649267911911
1024,1024,3,1024,2,3,172.254331827163,12303.8808447974,3226,14000,0.23042857142857143,180.649245738983
1024,1024,1,1536,1,1,167.86,11989.8,2869,14000,0.20492857142857143,181.69
1024,1024,1,1536,1,2,168.82,12058.81,2913,14000,0.20807142857142857,181.69
1024,1024,1,1536,1,3,172.79,12342.15,2851,14000,0.20364285714285715,181.69
1024,1024,1,1536,2,1,170.7,12192.58,3236,14000,0.23114285714285715,179.3
1024,1024,1,1536,2,2,166.04,11859.7,3182,14000,0.22728571428571429,179.3
1024,1024,1,1536,2,3,173.8,12413.93,3260,14000,0.23285714285714285,179.3
1024,1024,2,1536,1,1,168,11999.87,3094,14000,0.221,175.68
1024,1024,2,1536,1,2,165.03,11787.92,3030,14000,0.21642857142857144,175.68
1024,1024,2,1536,1,3,170.22,12158.88,3060,14000,0.21857142857142858,175.68
1024,1024,2,1536,2,1,170.45,12175.05,3148,14000,0.22485714285714287,178.7
