Batch Size,Fetch Size,Trial #,Cache Size,Epoch,Node,Data Loading Time (s),GCP Loading Time (s),Cache Loading Time (s),Prefetch Comms Time (s),Data Loading Time Per Batch (ms),Number of Misses,Number of Accesses,Miss Rate,Epoch Run Time (s)
1024,1024,1,3072,2,3,143.890438079833,125.278749465942,12.6672911643981,0.0863745212554931,11990.8698399861,2299,11667,0.1970515128139196,284.46507430076
1024,1024,2,3072,1,1,140.289353132247,121.300235271453,12.9066801071167,0.0887176990509033,11690.7794276873,2345,11667,0.2009942573069341,278.120989322662
1024,1024,2,3072,1,2,136.675397157669,117.646000862121,12.9602007865905,0.0907454490661621,11389.6164298057,2264,11667,0.1940515985257564,278.123114109039
1024,1024,2,3072,1,3,136.121711730957,117.130596876144,12.6416363716125,0.0888538360595703,11343.4759775797,2258,11667,0.19353732750492844,278.123426437377
1024,1024,2,3072,2,1,141.274378538131,122.131341218948,13.0209636688232,0.088233470916748,11772.8648781776,2555,11667,0.21899374303591326,278.864814043045
1024,1024,2,3072,2,2,140.537219047546,121.354763269424,12.9903609752655,0.0892534255981445,11711.4349206288,2588,11667,0.22182223365046713,278.865072488784
1024,1024,2,3072,2,3,138.011871814727,119.43464398384,12.6684896945953,0.0862317085266113,11500.9893178939,2559,11667,0.2193365903831319,278.865073680877
1024,1024,3,3072,1,1,139.167560100555,120.100440025329,12.9482684135437,0.0873122215270996,11597.2966750462,2414,11667,0.20690837404645582,276.303741693496
1024,1024,3,3072,1,2,137.409991502761,118.59829878807,12.8096530437469,0.0880305767059326,11450.8326252301,2322,11667,0.19902288506042684,276.302564620971
1024,1024,3,3072,1,3,134.171384334564,116.224622964859,12.2233610153198,0.0856082439422607,11180.948694547,2331,11667,0.1997942915916688,276.304979085922
1024,1024,3,3072,2,1,139.972754478454,120.794316291809,13.0385088920593,0.0896246433258056,11664.3962065378,2535,11667,0.21727950629982,278.357687234878
1024,1024,3,3072,2,2,140.3247590065,121.268114089965,12.861177444458,0.0923109054565429,11693.7299172083,2547,11667,0.21830804834147596,278.358922719955
1024,1024,3,3072,2,3,136.800835609436,118.432171821594,12.5166878700256,0.0871655941009521,11400.0696341196,2506,11667,0.2147938630324848,278.358209848403
